@relation KNN_Emotion_train

@attribute class {bot,human}
@attribute joy numeric
@attribute surprise numeric
@attribute fear numeric
@attribute sadness numeric
@attribute anger numeric

@data
human,0.418072,0.288976,0.158408,0.071581,0.062963
human,0.374254,0.352956,0.113916,0.083876,0.074998
human,0.488039,0.253631,0.097049,0.092386,0.068894
human,0.451214,0.304015,0.162842,0.042781,0.039149
human,0.527171,0.284582,0.126669,0.034385,0.027192
human,0.694175,0.241011,0.027334,0.019075,0.018404
human,0.350406,0.293435,0.139645,0.113776,0.102738
human,0.564755,0.183978,0.182062,0.062119,0.007087
human,0.587742,0.143491,0.119826,0.094378,0.054563
human,0.509774,0.260075,0.14649,0.060594,0.023067
human,0.547959,0.322137,0.061136,0.052231,0.016537
human,0.528912,0.194603,0.099988,0.093417,0.083079
human,0.364602,0.247468,0.217142,0.099794,0.070993
human,0.324311,0.258213,0.219728,0.117292,0.080456
human,0.515574,0.195909,0.121085,0.086464,0.080967
human,0.361383,0.32787,0.190079,0.063066,0.057601
human,0.293599,0.240376,0.205072,0.165297,0.095656
human,0.583593,0.279064,0.104715,0.028552,0.004077
human,0.338443,0.199147,0.187663,0.150214,0.124533
human,0.67572,0.201042,0.094526,0.02187,0.006842
human,0.399146,0.236324,0.167851,0.119504,0.077175
human,0.422059,0.322553,0.150053,0.068357,0.036979
human,0.50546,0.166944,0.152966,0.102103,0.072527
human,0.614548,0.232473,0.101768,0.040253,0.010959
human,0.428651,0.328117,0.110194,0.084401,0.048636
human,0.806586,0.090859,0.07288,0.02438,0.005296
human,0.45584,0.347725,0.17231,0.022554,0.001571
human,0.679775,0.258742,0.037297,0.019459,0.004728
human,0.386136,0.327083,0.126967,0.107601,0.052214
human,0.224662,0.203872,0.201786,0.189868,0.179813
human,0.44685,0.440646,0.075387,0.027375,0.009742
human,0.247894,0.243916,0.190393,0.161602,0.156195
human,0.329796,0.200273,0.183257,0.16412,0.122555
human,0.506511,0.23593,0.177821,0.074845,0.004893
human,0.376903,0.284343,0.119014,0.112525,0.107215
human,0.437008,0.3245,0.108055,0.094734,0.035704
human,0.550238,0.208097,0.121721,0.096492,0.023451
human,0.379122,0.282864,0.196947,0.094038,0.047029
human,0.278286,0.257438,0.222975,0.191046,0.050255
human,0.438364,0.189672,0.172016,0.170408,0.029541
human,0.266063,0.26014,0.247678,0.131446,0.094672
human,0.575457,0.229872,0.083816,0.082759,0.028095
human,0.455498,0.300462,0.180374,0.035271,0.028395
human,0.457772,0.301055,0.223212,0.014036,0.003925
human,0.440025,0.215576,0.142166,0.104454,0.097779
human,0.536726,0.179926,0.142124,0.108825,0.032398
human,0.332913,0.238202,0.211243,0.155886,0.061756
human,0.371757,0.230409,0.214568,0.149163,0.034103
human,0.748919,0.197771,0.033951,0.013182,0.006177
human,0.456891,0.159638,0.135561,0.126324,0.121585
human,0.359158,0.245441,0.205944,0.10203,0.087428
human,0.531405,0.290342,0.10924,0.056314,0.012699
human,0.442036,0.364971,0.118829,0.06512,0.009044
human,0.467159,0.354224,0.141552,0.033102,0.003962
human,0.435042,0.354957,0.151424,0.051471,0.007105
human,0.275543,0.242441,0.216905,0.140713,0.124399
human,0.285457,0.201856,0.200411,0.185364,0.126912
human,0.571681,0.179934,0.087609,0.081106,0.07967
human,0.328254,0.261453,0.180959,0.127689,0.101645
human,0.429594,0.235709,0.176254,0.080308,0.078135
human,0.521225,0.322243,0.101578,0.040809,0.014145
human,0.434231,0.402661,0.063258,0.050882,0.048968
human,0.465432,0.239874,0.177944,0.07319,0.04356
human,0.801644,0.06095,0.057131,0.042311,0.037964
human,0.270377,0.220767,0.174144,0.168186,0.166526
human,0.231785,0.20684,0.204898,0.184406,0.172071
human,0.385703,0.37431,0.176968,0.050207,0.012812
human,0.382572,0.365697,0.218973,0.018753,0.014004
human,0.301611,0.281811,0.279331,0.068819,0.068428
human,0.295176,0.24059,0.210138,0.188395,0.065701
human,0.346835,0.255238,0.167028,0.154554,0.076346
human,0.701183,0.198357,0.070474,0.018713,0.011273
human,0.579154,0.222454,0.132421,0.036606,0.029365
human,0.344281,0.255042,0.250396,0.085169,0.065113
human,0.584467,0.292025,0.083835,0.036799,0.002873
human,0.274712,0.274012,0.202967,0.151007,0.097302
human,0.386482,0.220128,0.177529,0.12418,0.091682
human,0.742518,0.209477,0.022568,0.016602,0.008835
human,0.357125,0.35149,0.202182,0.080516,0.008686
human,0.440876,0.176405,0.147043,0.141487,0.094189
human,0.4301,0.30709,0.144926,0.068331,0.049553
human,0.336812,0.316554,0.174017,0.144426,0.028192
human,0.801081,0.113759,0.067161,0.015651,0.002348
human,0.525167,0.262175,0.173785,0.03521,0.003663
human,0.518612,0.24809,0.094703,0.081914,0.056681
human,0.389102,0.251866,0.177706,0.102868,0.078458
human,0.627552,0.222834,0.126429,0.016343,0.006842
human,0.457263,0.316248,0.209471,0.013119,0.0039
human,0.289475,0.22429,0.219305,0.155083,0.111848
human,0.767016,0.102627,0.051587,0.048767,0.030003
human,0.320989,0.293209,0.180433,0.121031,0.084338
human,0.446059,0.18475,0.160464,0.129737,0.078989
human,0.523231,0.295815,0.111316,0.054607,0.015031
human,0.5094,0.174812,0.158124,0.090731,0.066933
human,0.670728,0.208005,0.07431,0.03446,0.012496
human,0.430754,0.268843,0.146212,0.092493,0.061698
human,0.621301,0.227547,0.074606,0.045288,0.031258
human,0.289011,0.277726,0.202742,0.129989,0.100532
human,0.423363,0.381923,0.114374,0.075353,0.004987
human,0.480091,0.324955,0.072866,0.066227,0.055861
human,0.564327,0.175146,0.170402,0.071646,0.01848
human,0.310207,0.263332,0.223019,0.120875,0.082567
human,0.346779,0.202617,0.188177,0.183987,0.07844
human,0.244117,0.209038,0.194816,0.188338,0.163691
human,0.40533,0.221491,0.18367,0.133597,0.055911
human,0.531103,0.261029,0.080392,0.079681,0.047795
human,0.469975,0.233736,0.139871,0.093108,0.06331
human,0.271202,0.228144,0.199229,0.192877,0.108548
human,0.332341,0.264905,0.188288,0.119367,0.095099
human,0.717157,0.110222,0.073151,0.059704,0.039766
human,0.241015,0.229065,0.214269,0.167363,0.148288
human,0.578808,0.195132,0.153545,0.0658,0.006715
human,0.459998,0.374988,0.114137,0.044084,0.006793
human,0.302054,0.225914,0.203477,0.150668,0.117887
human,0.732165,0.171001,0.06463,0.019661,0.012543
human,0.564775,0.244259,0.129519,0.055208,0.006239
human,0.356395,0.314606,0.205928,0.104304,0.018766
human,0.429955,0.320882,0.199083,0.032797,0.017282
human,0.54615,0.181144,0.135997,0.098597,0.038112
human,0.302054,0.225914,0.203477,0.150668,0.117887
human,0.439261,0.401302,0.100946,0.052382,0.006108
human,0.411799,0.284082,0.125603,0.102334,0.076183
human,0.388117,0.24275,0.209212,0.095449,0.064472
human,0.313969,0.276394,0.192674,0.155029,0.061935
human,0.298798,0.22406,0.169932,0.156552,0.150658
human,0.344261,0.287328,0.140119,0.126584,0.101708
human,0.348786,0.306639,0.128827,0.119631,0.096118
human,0.615836,0.147245,0.109685,0.086415,0.04082
human,0.491643,0.364969,0.061039,0.042774,0.039575
human,0.543043,0.353347,0.039461,0.034418,0.029731
human,0.490718,0.268161,0.152566,0.072631,0.015925
human,0.581788,0.219849,0.181494,0.014163,0.002707
human,0.433999,0.210057,0.17107,0.120943,0.063931
human,0.813399,0.100618,0.057419,0.022171,0.006392
human,0.532571,0.20905,0.160054,0.086138,0.012187
human,0.533875,0.336386,0.07979,0.045193,0.004756
human,0.621503,0.137893,0.126495,0.081901,0.032208
human,0.479308,0.430159,0.049765,0.024679,0.016089
human,0.756846,0.076647,0.066989,0.050054,0.049463
human,0.353296,0.272588,0.166019,0.122097,0.086
human,0.324588,0.19585,0.183009,0.151844,0.144709
human,0.594174,0.145409,0.13681,0.094757,0.028849
human,0.912177,0.064858,0.011096,0.009597,0.002272
human,0.30563,0.273206,0.149647,0.148638,0.12288
human,0.270124,0.26686,0.19084,0.136162,0.136014
human,0.429845,0.188944,0.1737,0.139184,0.068326
human,0.601578,0.220124,0.137145,0.029081,0.012072
human,0.313294,0.209159,0.196467,0.17197,0.10911
human,0.53812,0.187376,0.135234,0.069784,0.069487
human,0.522073,0.263406,0.096672,0.073205,0.044645
human,0.44355,0.204495,0.156826,0.109764,0.085365
human,0.554508,0.176711,0.114125,0.08132,0.073337
human,0.267485,0.265133,0.19222,0.177884,0.097278
human,0.705349,0.151435,0.118802,0.01527,0.009144
human,0.528982,0.301276,0.131946,0.032565,0.005232
human,0.421705,0.307868,0.135698,0.109035,0.025694
human,0.44828,0.358855,0.111512,0.076714,0.004639
human,0.475642,0.226077,0.119492,0.100652,0.078138
human,0.426026,0.280142,0.223022,0.051875,0.018936
human,0.541547,0.203632,0.103337,0.088825,0.06266
human,0.68013,0.161269,0.076468,0.041393,0.04074
human,0.453656,0.372202,0.130367,0.037598,0.006176
human,0.281663,0.266185,0.26304,0.144678,0.044434
human,0.567149,0.212339,0.137708,0.061627,0.021176
human,0.413371,0.254762,0.154226,0.116533,0.061108
human,0.281421,0.275226,0.16889,0.164611,0.109851
human,0.3895,0.246695,0.165943,0.111578,0.086284
human,0.340398,0.212519,0.201261,0.125088,0.120733
human,0.372345,0.284274,0.194861,0.135437,0.013083
human,0.403237,0.371637,0.165626,0.050622,0.008877
human,0.298652,0.255765,0.19717,0.164859,0.083554
human,0.437202,0.223681,0.218567,0.110853,0.009697
human,0.812605,0.144505,0.017697,0.013545,0.011649
human,0.411532,0.405022,0.113767,0.065003,0.004676
human,0.540847,0.282571,0.14998,0.022906,0.003696
human,0.783288,0.122736,0.044525,0.042848,0.006602
human,0.300877,0.250839,0.238863,0.139721,0.069699
human,0.313086,0.21534,0.214803,0.152949,0.103821
human,0.500407,0.222098,0.179142,0.093703,0.00465
human,0.74955,0.207368,0.031582,0.006292,0.005208
human,0.510244,0.222213,0.160967,0.060008,0.046568
human,0.492252,0.19519,0.114714,0.111501,0.086343
human,0.626442,0.149753,0.13653,0.052351,0.034924
human,0.256322,0.201158,0.198533,0.186516,0.157471
human,0.628797,0.265265,0.048179,0.031211,0.026548
human,0.708491,0.116219,0.089005,0.062607,0.023678
human,0.458721,0.190797,0.165455,0.118949,0.066079
human,0.409057,0.218983,0.193445,0.090022,0.088493
human,0.351198,0.350956,0.17588,0.104229,0.017738
human,0.393156,0.377902,0.1038,0.08915,0.035992
human,0.30777,0.236329,0.187875,0.135458,0.132569
human,0.242904,0.212283,0.199446,0.177027,0.168341
human,0.413977,0.271277,0.138938,0.100583,0.075226
human,0.746031,0.098223,0.085623,0.050704,0.019418
human,0.516347,0.298367,0.151788,0.030419,0.003079
human,0.480371,0.265697,0.21185,0.03091,0.011172
human,0.762462,0.143392,0.046842,0.037339,0.009965
human,0.309424,0.291789,0.207526,0.09887,0.092392
human,0.427313,0.398077,0.117449,0.053737,0.003424
human,0.279309,0.237179,0.178546,0.1648,0.140166
human,0.562732,0.312925,0.087023,0.026045,0.011275
human,0.329369,0.235031,0.201566,0.134175,0.099861
human,0.469071,0.312025,0.128152,0.063806,0.026946
human,0.359825,0.272108,0.23048,0.086592,0.050996
human,0.484338,0.244409,0.129724,0.111739,0.02979
human,0.242904,0.212283,0.199446,0.177027,0.168341
human,0.432269,0.21759,0.180604,0.142215,0.027322
human,0.588468,0.247417,0.074346,0.066838,0.022931
human,0.289463,0.288535,0.207355,0.112152,0.102495
human,0.333531,0.213857,0.195581,0.146644,0.110387
human,0.524662,0.199566,0.125109,0.122291,0.028372
human,0.595964,0.201818,0.078631,0.076005,0.047581
human,0.610429,0.11812,0.114565,0.095774,0.061111
human,0.221697,0.215974,0.209308,0.189893,0.163128
human,0.478129,0.34521,0.139834,0.029002,0.007826
human,0.856712,0.060683,0.039267,0.034478,0.00886
human,0.373115,0.258076,0.156689,0.135792,0.076328
human,0.470499,0.282454,0.190067,0.04524,0.01174
human,0.298003,0.289716,0.151441,0.145106,0.115733
human,0.626988,0.134066,0.109394,0.079977,0.049575
human,0.458882,0.272845,0.24286,0.021937,0.003476
human,0.442411,0.309337,0.180415,0.053185,0.014651
human,0.608405,0.271395,0.060601,0.04659,0.013009
human,0.545353,0.238208,0.100264,0.066506,0.04967
human,0.256103,0.244624,0.18679,0.178828,0.133656
human,0.703625,0.138198,0.096987,0.03691,0.024281
human,0.538324,0.215848,0.157001,0.049518,0.039308
human,0.400805,0.391815,0.153074,0.046961,0.007345
human,0.512557,0.248339,0.105521,0.091703,0.041879
human,0.435691,0.36486,0.106013,0.053508,0.039929
human,0.370342,0.27307,0.199598,0.100757,0.056234
human,0.410695,0.178771,0.160228,0.130547,0.11976
human,0.388564,0.202438,0.145524,0.142878,0.120597
human,0.47103,0.226575,0.189697,0.095411,0.017286
human,0.529333,0.244228,0.093444,0.080906,0.052089
human,0.266352,0.210046,0.196987,0.168163,0.158452
human,0.40276,0.215723,0.193948,0.144838,0.042731
human,0.283663,0.236667,0.20695,0.168222,0.104497
human,0.429491,0.258343,0.206463,0.095176,0.010527
human,0.492633,0.373306,0.069412,0.04114,0.023509
human,0.316582,0.224409,0.18564,0.139353,0.134016
human,0.452575,0.295928,0.202226,0.040904,0.008366
human,0.450558,0.320865,0.126614,0.065022,0.036942
human,0.770673,0.157395,0.034882,0.03341,0.00364
human,0.491071,0.249721,0.135415,0.098903,0.024889
human,0.303188,0.283702,0.227963,0.135673,0.049474
human,0.559153,0.291977,0.097533,0.046742,0.004595
human,0.279637,0.257513,0.165468,0.153162,0.14422
human,0.461571,0.394474,0.088115,0.040351,0.015489
human,0.614415,0.26605,0.069946,0.038648,0.01094
human,0.457192,0.441031,0.038795,0.037436,0.025545
human,0.271488,0.225014,0.199617,0.178813,0.125068
human,0.440365,0.254117,0.130648,0.091081,0.083788
human,0.730107,0.14734,0.076317,0.0245,0.021736
human,0.303894,0.274099,0.199633,0.148003,0.074371
human,0.632887,0.182341,0.141553,0.027162,0.016057
human,0.798528,0.094785,0.057105,0.032933,0.01665
human,0.364236,0.19589,0.169815,0.151199,0.118861
human,0.531128,0.258989,0.153611,0.046336,0.009936
human,0.680639,0.130329,0.085756,0.077346,0.025931
human,0.750871,0.108642,0.079044,0.036038,0.025404
human,0.356708,0.350578,0.180414,0.096265,0.016034
human,0.470475,0.255763,0.159056,0.092212,0.022495
human,0.37036,0.177355,0.174994,0.161407,0.115884
human,0.380583,0.264275,0.170804,0.119219,0.06512
human,0.697808,0.135813,0.075571,0.062629,0.028178
human,0.419151,0.268331,0.211958,0.088475,0.012085
human,0.43219,0.210514,0.148225,0.116686,0.092384
human,0.605386,0.148927,0.114091,0.094787,0.036809
human,0.527962,0.217982,0.142958,0.092945,0.018153
human,0.571832,0.256509,0.099578,0.045458,0.026623
human,0.440671,0.345096,0.123993,0.068997,0.021243
human,0.617677,0.168394,0.103195,0.057498,0.053236
human,0.582178,0.20889,0.170314,0.027673,0.010946
human,0.49755,0.285536,0.090799,0.083186,0.042929
human,0.517995,0.255522,0.092258,0.081781,0.052444
human,0.725537,0.166194,0.043177,0.041582,0.02351
human,0.582877,0.363636,0.02467,0.023369,0.005448
human,0.258586,0.240401,0.205091,0.172799,0.123124
human,0.606488,0.249762,0.090199,0.035377,0.018174
human,0.422888,0.216806,0.170274,0.102247,0.087784
human,0.635762,0.211777,0.072906,0.069032,0.010523
human,0.690217,0.18103,0.088059,0.020759,0.019935
human,0.275762,0.266806,0.214367,0.126783,0.116282
human,0.800093,0.099258,0.048223,0.040466,0.01196
human,0.528752,0.211829,0.128906,0.09983,0.030682
human,0.377573,0.24142,0.199703,0.163073,0.018231
human,0.371176,0.311744,0.134173,0.096773,0.086134
human,0.368116,0.31077,0.144474,0.136064,0.040576
human,0.485662,0.37177,0.067189,0.048036,0.027343
human,0.709999,0.223441,0.041431,0.018252,0.006877
human,0.476744,0.294925,0.132047,0.080734,0.015549
human,0.493189,0.239283,0.139406,0.099159,0.028964
human,0.265929,0.202161,0.19788,0.174075,0.159954
human,0.238471,0.201292,0.199671,0.181635,0.178931
human,0.682221,0.243647,0.053747,0.014263,0.006123
human,0.594868,0.176561,0.165784,0.045635,0.017152
human,0.222543,0.215104,0.211209,0.183359,0.167785
human,0.66306,0.174824,0.070826,0.05298,0.03831
human,0.403647,0.19259,0.191504,0.175944,0.036315
human,0.478787,0.338329,0.130723,0.042449,0.009712
human,0.324343,0.262171,0.209831,0.149086,0.054568
human,0.476913,0.210695,0.150203,0.085067,0.077121
human,0.659765,0.216891,0.05036,0.045941,0.027043
human,0.533968,0.353968,0.07886,0.026545,0.006659
human,0.302021,0.268643,0.214156,0.129493,0.085687
human,0.37041,0.34452,0.165452,0.107768,0.01185
human,0.655949,0.154421,0.078193,0.061347,0.050091
human,0.42513,0.381474,0.114684,0.046458,0.032254
human,0.457065,0.275933,0.149309,0.073693,0.043999
human,0.437556,0.341768,0.134597,0.071125,0.014954
human,0.443651,0.218023,0.157668,0.122068,0.058589
human,0.293717,0.230855,0.196943,0.185933,0.092552
human,0.604331,0.244614,0.080477,0.059005,0.011574
human,0.683982,0.120032,0.09241,0.070515,0.03306
human,0.752117,0.12011,0.051622,0.043919,0.032233
human,0.420331,0.26879,0.241509,0.036215,0.033156
human,0.459867,0.217504,0.143421,0.094291,0.084917
human,0.579924,0.206507,0.084717,0.082938,0.045915
human,0.414549,0.383576,0.152008,0.041206,0.008661
human,0.32436,0.296242,0.13561,0.125218,0.11857
human,0.542691,0.178549,0.12643,0.098689,0.053642
human,0.302054,0.225914,0.203477,0.150668,0.117887
human,0.289702,0.283753,0.181368,0.123697,0.12148
human,0.660358,0.166152,0.085353,0.050706,0.03743
human,0.234657,0.205523,0.200485,0.200005,0.15933
human,0.589578,0.160396,0.114714,0.071773,0.063538
human,0.384075,0.246887,0.146293,0.13472,0.088024
human,0.501904,0.382138,0.048322,0.041644,0.025993
human,0.649676,0.281665,0.041478,0.023641,0.003539
human,0.552224,0.281896,0.083777,0.06092,0.021182
human,0.331506,0.249167,0.233092,0.158818,0.027417
human,0.502541,0.206154,0.134964,0.100867,0.055474
human,0.33972,0.290094,0.226912,0.07206,0.071213
human,0.619202,0.212038,0.079846,0.049582,0.039332
human,0.286229,0.24962,0.180963,0.169113,0.114075
human,0.586698,0.248791,0.09263,0.067,0.004881
human,0.450975,0.319838,0.148454,0.045524,0.035209
human,0.22943,0.227517,0.213438,0.196626,0.13299
human,0.368258,0.30147,0.189947,0.108783,0.031542
human,0.280818,0.214699,0.209383,0.148705,0.146395
human,0.38376,0.332086,0.252452,0.027201,0.004501
human,0.892168,0.052079,0.0324,0.017373,0.00598
human,0.519595,0.373704,0.075024,0.02155,0.010127
human,0.626422,0.224932,0.079389,0.055689,0.013568
human,0.645591,0.155469,0.105222,0.050219,0.043499
human,0.276908,0.220362,0.194083,0.169851,0.138796
human,0.326142,0.22438,0.221989,0.172469,0.05502
human,0.447529,0.300384,0.108638,0.075184,0.068265
human,0.403693,0.358556,0.170064,0.062115,0.005572
human,0.524571,0.213048,0.123476,0.095322,0.043583
human,0.643738,0.131676,0.077467,0.075794,0.071325
human,0.214836,0.20355,0.197732,0.196502,0.18738
human,0.665669,0.28609,0.021223,0.02116,0.005857
human,0.475386,0.183222,0.16746,0.090795,0.083137
human,0.373537,0.356996,0.142383,0.090842,0.036242
human,0.434208,0.248389,0.20591,0.071764,0.039729
human,0.544775,0.181705,0.154276,0.086057,0.033188
human,0.397367,0.302651,0.209479,0.050929,0.039575
human,0.338898,0.195999,0.195186,0.140656,0.12926
human,0.562725,0.241268,0.080311,0.069409,0.046288
human,0.411782,0.272382,0.192243,0.095681,0.027913
human,0.328624,0.308711,0.157934,0.153981,0.050749
human,0.418748,0.304465,0.142364,0.128235,0.006189
human,0.545419,0.270896,0.072782,0.070361,0.040542
human,0.547702,0.320156,0.064972,0.03992,0.02725
human,0.571921,0.161561,0.156429,0.098795,0.011294
human,0.459452,0.309329,0.135481,0.078674,0.017064
human,0.622736,0.162149,0.103178,0.089576,0.02236
human,0.279309,0.237179,0.178546,0.1648,0.140166
human,0.590095,0.204107,0.141973,0.058828,0.004998
human,0.698531,0.155221,0.07664,0.043871,0.025737
human,0.279597,0.266262,0.221894,0.153974,0.078272
human,0.348465,0.311227,0.168705,0.102767,0.068837
human,0.271304,0.245109,0.211418,0.154405,0.117765
human,0.404224,0.259512,0.18742,0.106222,0.042622
human,0.242904,0.212283,0.199446,0.177027,0.168341
human,0.538077,0.139915,0.121587,0.100956,0.099465
human,0.440448,0.24183,0.153718,0.103986,0.060019
human,0.404593,0.247515,0.169205,0.10204,0.076647
human,0.546617,0.297372,0.11945,0.018955,0.017605
human,0.310846,0.287189,0.21387,0.096637,0.091458
human,0.530529,0.234205,0.160042,0.066522,0.008703
human,0.459054,0.244759,0.13123,0.11884,0.046117
human,0.279595,0.249153,0.187381,0.179931,0.103939
human,0.654164,0.269906,0.034486,0.024844,0.0166
human,0.737602,0.134721,0.058769,0.043271,0.025636
human,0.543992,0.193337,0.187418,0.062542,0.012711
human,0.459438,0.249034,0.22586,0.058224,0.007444
human,0.675967,0.13851,0.070465,0.065407,0.049652
human,0.589366,0.164034,0.15017,0.077854,0.018577
human,0.352103,0.249078,0.194657,0.183686,0.020475
human,0.322275,0.301135,0.233533,0.080623,0.062434
human,0.405706,0.288794,0.168542,0.105874,0.031085
human,0.248682,0.216717,0.195236,0.179929,0.159437
human,0.398309,0.25816,0.222745,0.07875,0.042036
human,0.688139,0.129066,0.072357,0.063873,0.046565
human,0.374913,0.32386,0.243339,0.042724,0.015163
human,0.583773,0.178026,0.119028,0.082475,0.036698
human,0.299871,0.268858,0.208151,0.160461,0.062659
human,0.607287,0.233256,0.076392,0.074064,0.009003
human,0.578031,0.200922,0.107184,0.094419,0.019444
human,0.26394,0.23393,0.2028,0.154974,0.144356
human,0.46528,0.392939,0.128817,0.010198,0.002766
human,0.547465,0.198438,0.142068,0.082948,0.02908
human,0.43173,0.237803,0.217273,0.060685,0.052508
human,0.486252,0.347122,0.108283,0.047688,0.010655
human,0.503886,0.202972,0.174945,0.070045,0.048151
human,0.343254,0.250752,0.172147,0.142489,0.091358
human,0.351158,0.219033,0.159672,0.154726,0.115412
human,0.430242,0.348238,0.109249,0.071843,0.040428
human,0.239344,0.229523,0.20078,0.171871,0.158482
human,0.455657,0.331556,0.108334,0.091335,0.013119
human,0.507437,0.226503,0.133353,0.083678,0.049029
human,0.446099,0.239945,0.161935,0.080845,0.071176
human,0.269777,0.269026,0.207959,0.204118,0.049121
human,0.593775,0.198678,0.155862,0.046189,0.005497
human,0.511852,0.311158,0.10635,0.039317,0.031323
human,0.512244,0.213468,0.136625,0.097739,0.039925
human,0.355662,0.233731,0.20906,0.13155,0.069997
human,0.626019,0.238215,0.073219,0.035272,0.027276
human,0.242904,0.212283,0.199446,0.177027,0.168341
human,0.491562,0.149713,0.135573,0.115926,0.107226
human,0.376988,0.288043,0.183307,0.088905,0.062757
human,0.334583,0.216035,0.202804,0.186754,0.059824
human,0.374855,0.201036,0.160409,0.134947,0.128752
human,0.494481,0.270358,0.174127,0.051529,0.009505
human,0.66692,0.163004,0.118847,0.034525,0.016704
human,0.440416,0.359787,0.135358,0.052808,0.011631
human,0.458438,0.213121,0.200586,0.088844,0.03901
human,0.600531,0.229917,0.103771,0.047686,0.018095
human,0.442442,0.285122,0.154022,0.105843,0.012571
human,0.40385,0.241543,0.172025,0.091503,0.091079
human,0.415664,0.252412,0.183791,0.105029,0.043104
human,0.690095,0.104278,0.070356,0.069022,0.066249
human,0.441148,0.281259,0.225653,0.030351,0.021588
human,0.765103,0.1566,0.036988,0.024342,0.016967
human,0.437131,0.299024,0.219122,0.03943,0.005292
human,0.661182,0.238861,0.059698,0.022134,0.018125
human,0.439641,0.235401,0.114309,0.106687,0.103962
human,0.480227,0.216522,0.119868,0.092534,0.090848
human,0.523632,0.205303,0.159379,0.081729,0.029957
human,0.448075,0.204408,0.181279,0.128933,0.037304
human,0.659524,0.12079,0.096935,0.076798,0.045953
human,0.3062,0.273289,0.242024,0.120652,0.057836
human,0.425867,0.245519,0.140227,0.121887,0.0665
human,0.366409,0.28792,0.14493,0.121855,0.078886
human,0.245124,0.242265,0.200732,0.175118,0.136761
human,0.438808,0.410851,0.085884,0.052952,0.011505
human,0.426841,0.202271,0.160671,0.135102,0.075115
human,0.439506,0.231426,0.205592,0.092884,0.030593
human,0.312478,0.303401,0.146597,0.139353,0.098171
human,0.594146,0.226066,0.109097,0.048733,0.021958
human,0.298106,0.242781,0.229084,0.138898,0.091131
human,0.543803,0.182235,0.127579,0.115137,0.031245
human,0.332862,0.261827,0.154744,0.143177,0.10739
human,0.55722,0.221925,0.118422,0.058285,0.044148
human,0.360269,0.283125,0.149257,0.132111,0.075238
human,0.397781,0.369289,0.158891,0.069067,0.004972
human,0.339119,0.232658,0.176788,0.156456,0.094979
human,0.455205,0.211517,0.139604,0.138591,0.055084
human,0.293624,0.292671,0.250571,0.087961,0.075173
human,0.825343,0.077154,0.040143,0.037398,0.019962
human,0.266459,0.215828,0.204483,0.16251,0.15072
human,0.309907,0.215018,0.210799,0.172519,0.091757
human,0.385369,0.248642,0.180795,0.12111,0.064084
human,0.616681,0.184099,0.106133,0.054534,0.038553
human,0.809539,0.129635,0.043118,0.01056,0.007149
human,0.499543,0.23261,0.173301,0.055244,0.039302
human,0.49361,0.32616,0.103932,0.040577,0.035721
human,0.294428,0.289522,0.271599,0.097624,0.046827
human,0.680383,0.231891,0.048641,0.026886,0.0122
human,0.486662,0.278122,0.20965,0.022521,0.003046
human,0.402947,0.316221,0.210538,0.045061,0.025233
human,0.304802,0.236007,0.224112,0.121097,0.113983
human,0.295208,0.279488,0.197687,0.171207,0.056411
human,0.302658,0.238298,0.185762,0.164459,0.108823
human,0.4966,0.181712,0.12964,0.128636,0.063413
human,0.77058,0.118533,0.083107,0.024177,0.003602
human,0.367607,0.315287,0.151859,0.091745,0.073503
human,0.299057,0.252206,0.225385,0.136299,0.087053
human,0.486199,0.198728,0.196343,0.05995,0.058781
human,0.579365,0.200491,0.179195,0.038324,0.002625
human,0.440568,0.24035,0.181124,0.092942,0.045015
human,0.321433,0.301581,0.166927,0.117229,0.09283
human,0.478793,0.220772,0.21273,0.055602,0.032103
human,0.362607,0.271797,0.189949,0.124361,0.051285
human,0.396151,0.30902,0.22253,0.044183,0.028116
human,0.412168,0.276692,0.148175,0.116088,0.046877
human,0.696804,0.134297,0.075769,0.050836,0.042294
human,0.448581,0.306306,0.103325,0.076326,0.065462
human,0.235341,0.232279,0.206881,0.18967,0.13583
human,0.422365,0.314506,0.117771,0.082677,0.062681
human,0.448123,0.205142,0.192423,0.101084,0.053229
human,0.553183,0.22583,0.152579,0.038672,0.029736
human,0.701405,0.188072,0.064835,0.034105,0.011583
human,0.690618,0.107293,0.102531,0.087795,0.011762
human,0.883961,0.05446,0.025934,0.020099,0.015547
human,0.581035,0.26311,0.100586,0.046044,0.009224
human,0.561908,0.26199,0.113841,0.040884,0.021377
human,0.424889,0.237602,0.215649,0.109857,0.012004
human,0.327307,0.286098,0.160997,0.156265,0.069333
human,0.299144,0.298142,0.162327,0.160073,0.080314
human,0.489224,0.463824,0.019893,0.016375,0.010683
human,0.401506,0.359984,0.14084,0.067354,0.030316
human,0.301475,0.21509,0.187071,0.153763,0.142602
human,0.326683,0.222021,0.197978,0.153246,0.100071
human,0.370775,0.30504,0.173707,0.126746,0.023731
human,0.842198,0.067742,0.044294,0.029442,0.016325
human,0.481059,0.335773,0.082189,0.068763,0.032217
